Artist ID,Artist name,Region,Track ID,Track name,Release date,Genre,Popularity,Explicit,Duration,Acousticness,Danceability,Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Valence
4rqJz9fE9prZvQd8WsQv6q,THE ORAL CIGARETTES,Japan,0Pdj59fXpNUyR0d1NVUUFX,End Roll,2017-02,j-rock,27.0,False,267664,0.000774,0.519,0.949,0.0226,D,0.28,-4.76,Major,0.0615,141.985,0.689
4rqJz9fE9prZvQd8WsQv6q,THE ORAL CIGARETTES,Japan,0rkYWy87nnbTRB8foH155E,Kietamitai,2015-11,j-rock,26.0,False,245680,0.00128,0.543,0.963,0.000288,G,0.204,-2.168,Major,0.0409,96.017,0.676
0MK8l3nURwwQIjafvXoJJt,ASIAN KUNG-FU GENERATION,Japan,0Bt7BoKwcKJtkSXvMAbDjl,Shindo-Kaku - 2016 Rerecorded,2016-12,j-rock,25.0,False,147387,2.42e-05,0.455,0.92,0.00854,C#,0.045,-4.845,Minor,0.0414,93.58,0.329
0MK8l3nURwwQIjafvXoJJt,ASIAN KUNG-FU GENERATION,Japan,2HPkT0fmzmI5hIZeRw13Qf,UCLA,2018-12,j-rock,26.0,False,318893,0.00504,0.453,0.486,0.000775,G,0.156,-7.382,Major,0.0325,170.798,0.182
6cutt8thPFUICMfxaYerWd,MY FIRST STORY,Japan,4CuPkKUne5SsEsDyDqtlKj,Black Rail,2014-10,j-rock,34.0,False,237400,0.0021,0.526,0.957,0.0,C#,0.143,-4.06,Minor,0.104,102.006,0.481
0blbVefuxOGltDBa00dspv,LiSA,Japan,2kjLcWz7liVad1zg35iL7D,Say My Name Nokataomoi,2013-10,anime,26.0,False,247213,0.0116,0.593,0.985,0.0,F,0.345,-1.602,Minor,0.163,139.864,0.831
3PzqP5IkpLhlSdZLh7jwPn,WagakkiBand,Japan,38APb71mtO1yc02aiheUWW,あっぱれが正義。,2019-01,j-rock,33.0,False,231267,0.028,0.627,0.958,8.76e-06,F#,0.0397,-3.537,Major,0.0437,128.003,0.8
3PWp9R5HvbQgxI5KBx5kVd,KANA-BOON,Japan,3n653d31Ly2UNO5SpcrjKw,"Kijou, Tsuzuru, Shisou",2016-02,anime,27.0,False,171253,0.000654,0.417,0.936,1.75e-05,C#,0.21,-2.394,Minor,0.0525,94.994,0.51
0bAsR2unSRpn6BQPEnNlZm,Aimer,Japan,6ahRjGgsSwBD2NauONcfzI,Natsukusani Kimiwo Omou,2016-08,anime,32.0,False,263093,0.0739,0.524,0.756,0.0,G,0.0723,-4.426,Major,0.038,142.001,0.393
0MK8l3nURwwQIjafvXoJJt,ASIAN KUNG-FU GENERATION,Japan,29htDLRCn8F3EY5OtHJJHF,Loop & Loop - 2016 Rerecorded,2016-12,j-rock,26.0,False,217987,0.0035,0.601,0.806,0.0,A#,0.123,-4.039,Major,0.0339,133.342,0.677
6cutt8thPFUICMfxaYerWd,MY FIRST STORY,Japan,3J58Z69Way85kIyUiSeVND,M.A.D,2018-10,j-rock,35.0,False,231400,0.00516,0.372,0.976,0.0,F,0.104,-2.638,Minor,0.148,170.137,0.248
3w2HqkKa6upwuXEULtGvnY,FLOW,Japan,4QtZspnPny1sXQbIrgxL7c,Flow Anime Best Kiwamiix by DJ KAZU,2015-01,anime,27.0,False,487267,0.000797,0.21,0.957,0.0,G,0.353,-4.502,Major,0.165,173.324,0.469
0MK8l3nURwwQIjafvXoJJt,ASIAN KUNG-FU GENERATION,Japan,5P0uB71RYDPo9cVhPdqHtc,My World,2004-10,j-rock,23.0,False,243333,0.00117,0.557,0.803,0.308,A,0.183,-5.874,Major,0.0311,133.027,0.672
6cutt8thPFUICMfxaYerWd,MY FIRST STORY,Japan,3oQ5Sd3C0WIU1L7nhkVqwh,ブラック・スワン,2018-07,j-rock,34.0,False,186067,0.000112,0.458,0.978,0.0,D,0.132,-2.092,Minor,0.183,92.507,0.449
4rqJz9fE9prZvQd8WsQv6q,THE ORAL CIGARETTES,Japan,5Hm5PH9jfMxxjM6Ydo6itr,Get Back,2015-04,j-rock,27.0,False,215773,3.69e-05,0.466,0.977,1.21e-05,F,0.323,-2.193,Minor,0.0682,96.044,0.559
0bAsR2unSRpn6BQPEnNlZm,Aimer,Japan,4DZmrlN1EGm5j10dVWxKII,Believe Be Leave,2015-07,anime,32.0,False,322573,0.0191,0.639,0.788,0.0,G,0.142,-6.046,Major,0.0265,124.985,0.225
3w2HqkKa6upwuXEULtGvnY,FLOW,Japan,5DX4SgJeknjNRmM9AwrMJQ,Neiro,2018-08,anime,26.0,False,278947,0.0288,0.66,0.905,0.0,D,0.275,-3.238,Major,0.0425,120.029,0.729
3PWp9R5HvbQgxI5KBx5kVd,KANA-BOON,Japan,4sYZeA5WJoGID7avhfJg48,Worry Hero,2013-10,anime,27.0,False,220311,0.00491,0.394,0.944,0.0,A,0.0283,-2.907,Major,0.0776,164.978,0.442
0MK8l3nURwwQIjafvXoJJt,ASIAN KUNG-FU GENERATION,Japan,0eFu5LSpOos1TnGhaojEWX,Waltz in Codebook,2006-03,j-rock,24.0,False,265787,0.00176,0.589,0.943,0.251,A,0.0607,-5.18,Major,0.0348,100.396,0.618
4rqJz9fE9prZvQd8WsQv6q,THE ORAL CIGARETTES,Japan,3B9erMvGWwkKsXZYYW3yKO,See the lights,2014-07,j-rock,25.0,False,222387,0.0139,0.515,0.991,0.0,B,0.15,-0.634,Minor,0.226,150.013,0.492
0blbVefuxOGltDBa00dspv,LiSA,Japan,0937IXTgnS6Uoz7YQF2KT1,Antihero,2015-03,anime,21.0,False,202307,0.0237,0.612,0.976,0.0,D,0.0302,-3.557,Minor,0.276,101.49,0.378
0blbVefuxOGltDBa00dspv,LiSA,Japan,0d9A17LiAJra5hI1ocJuHV,Fragile Vampire,2015-03,anime,21.0,False,240787,0.0041,0.442,0.981,1.02e-06,G,0.336,-2.415,Major,0.276,186.234,0.554
0bAsR2unSRpn6BQPEnNlZm,Aimer,Japan,0pIVa690V9iumchZQUS7S8,My Sweetest One,2014-12,anime,30.0,False,279640,0.493,0.543,0.764,0.0,G#,0.0788,-3.952,Major,0.0417,169.957,0.755
3w2HqkKa6upwuXEULtGvnY,FLOW,Japan,4vtTmdXbuCc17rfY1GCNmc,Dark Shadow (feat. TeddyLoid),2016-02,anime,26.0,False,220360,0.0003,0.402,0.902,0.0,G#,0.266,-5.232,Major,0.0662,186.106,0.788
3PWp9R5HvbQgxI5KBx5kVd,KANA-BOON,Japan,4sFIht1rj3xHYMNVL5VHZI,Anger in the Mind,2016-02,anime,26.0,False,241320,0.00217,0.391,0.944,0.00479,F,0.336,-2.798,Minor,0.0468,169.949,0.628
0blbVefuxOGltDBa00dspv,LiSA,Japan,0KroqbXXwZMZnwA2dWEQeQ,Rock Mode,2012-02,anime,28.0,False,256493,0.000535,0.564,0.937,0.0667,C#,0.122,-3.153,Major,0.0585,180.114,0.961
3PWp9R5HvbQgxI5KBx5kVd,KANA-BOON,Japan,3GscYvKLgD1Q8NfsoBBhU0,Steam,2018-12,anime,26.0,False,345640,0.0042,0.548,0.697,0.00142,F#,0.261,-5.399,Major,0.032,126.973,0.524
24b231EnCM3BkpiuWs5VBE,SID,Japan,0sIm3T9kShSq0AcY8gUMte,Enamel - Anime Version,2015-04,anime,28.0,False,93307,0.00194,0.561,0.918,0.0,F,0.344,-4.59,Minor,0.0676,112.06,0.528
0bAsR2unSRpn6BQPEnNlZm,Aimer,Japan,6jYhnMQdDcMDqyGTYU4U7M,i-mage <in/AR>,2019-04,anime,33.0,False,349520,0.0733,0.552,0.883,0.0,F#,0.0629,-4.505,Major,0.048,106.023,0.373
0MK8l3nURwwQIjafvXoJJt,ASIAN KUNG-FU GENERATION,Japan,0XWohov7QX2jWtyELRpUZ4,Clicking My Heels to Love,2018-03,j-rock,25.0,False,265840,0.0204,0.415,0.8,3.94e-05,C,0.0995,-4.518,Major,0.0355,152.904,0.396
0bAsR2unSRpn6BQPEnNlZm,Aimer,Japan,2NMBRQiJSTuiLBCwHVTlnq,Spica,2016-05,anime,31.0,False,308413,0.00739,0.597,0.758,0.0,G#,0.0409,-3.717,Major,0.0315,114.94,0.779
6cutt8thPFUICMfxaYerWd,MY FIRST STORY,Japan,5RlrAVmBJWKzPUCwatuSrB,The Puzzle,2016-06,j-rock,31.0,False,233600,0.000494,0.465,0.981,0.0,B,0.188,-3.398,Major,0.1,95.036,0.352
6cutt8thPFUICMfxaYerWd,MY FIRST STORY,Japan,0FAsxRVa5m7ZkTffBfPOeP,Smash Out!!,2016-06,j-rock,32.0,False,184867,2.26e-05,0.342,0.987,0.0,A#,0.344,-3.081,Minor,0.147,194.902,0.318
6cutt8thPFUICMfxaYerWd,MY FIRST STORY,Japan,19FY4Eu9kSlpPNimWyPyKC,マボロシサスペンス,2018-10,j-rock,34.0,False,227600,9.38e-05,0.466,0.966,0.0,D#,0.367,-2.701,Minor,0.0672,130.014,0.393
6cutt8thPFUICMfxaYerWd,MY FIRST STORY,Japan,1GkjM3YFmgiE23gyezCySh,Second Limit,2012-04,j-rock,33.0,False,246053,0.00071,0.492,0.959,1.01e-05,E,0.169,-2.301,Minor,0.0768,95.074,0.264
0MK8l3nURwwQIjafvXoJJt,ASIAN KUNG-FU GENERATION,Japan,0WhgRHsKlwrQb9LTdv35cy,Standard,2018-03,j-rock,26.0,False,260027,0.00317,0.361,0.967,0.0256,A,0.278,-2.78,Major,0.0626,178.966,0.499
0MK8l3nURwwQIjafvXoJJt,ASIAN KUNG-FU GENERATION,Japan,1EBmva8AUjvEQYwSuiBcWl,Fujisawa Loser,2008-11,j-rock,24.0,False,165227,0.00025,0.345,0.976,2.83e-05,E,0.293,-2.63,Major,0.0614,163.253,0.46
0MK8l3nURwwQIjafvXoJJt,ASIAN KUNG-FU GENERATION,Japan,23ssi8eWIyXsWnoK7GIUij,Magic Disc,2010-06,j-rock,24.0,False,276867,0.000297,0.399,0.958,0.00101,G,0.406,-3.659,Major,0.0616,91.482,0.403
6cutt8thPFUICMfxaYerWd,MY FIRST STORY,Japan,5nPCeUotzsVmdHlAk4zdlj,Love Letter,2018-03,j-rock,35.0,False,290733,0.731,0.51,0.661,0.0,D#,0.0999,-5.118,Major,0.0387,91.932,0.44
3w2HqkKa6upwuXEULtGvnY,FLOW,Japan,47onJgCEmx8IeVfgF1MYW0,Oblivion (feat. Hisashi),2016-02,anime,26.0,False,250067,0.000339,0.572,0.963,0.0,D,0.451,-3.151,Minor,0.0829,106.008,0.498
3PWp9R5HvbQgxI5KBx5kVd,KANA-BOON,Japan,46khJGOY77cTTVvM9vp3Uu,Terminal,2015-01,anime,26.0,False,212227,0.0018,0.521,0.842,0.000304,D,0.356,-3.898,Major,0.0361,90.944,0.479
0bAsR2unSRpn6BQPEnNlZm,Aimer,Japan,4LpljuC5oSjI6K8QEMmVKE,Falling Alone,2016-01,anime,30.0,False,253307,0.00229,0.567,0.802,7.11e-06,F#,0.105,-4.715,Minor,0.0409,120.018,0.139
0bAsR2unSRpn6BQPEnNlZm,Aimer,Japan,3aPzupnegqyUuDoF2Fzihl,Closer,2016-01,anime,30.0,False,212680,0.00335,0.419,0.931,0.0,C#,0.0383,-2.771,Minor,0.0786,180.087,0.308
0MK8l3nURwwQIjafvXoJJt,ASIAN KUNG-FU GENERATION,Japan,25x9Fvh2FlVXCmR8yoXtbh,Kaigan Dori - 2016 Rerecorded,2018-03,j-rock,24.0,False,301587,0.000209,0.411,0.855,0.0031,A,0.104,-4.088,Major,0.0435,86.108,0.532
0bAsR2unSRpn6BQPEnNlZm,Aimer,Japan,6Eg08JDFpNfoT0x4mu71tD,Am03:00,2014-06,anime,30.0,False,358653,0.0222,0.626,0.717,1.53e-06,A#,0.113,-7.232,Minor,0.0287,91.007,0.773
0MK8l3nURwwQIjafvXoJJt,ASIAN KUNG-FU GENERATION,Japan,113wjtP7V2xJYmsMS1spBY,To Your Town - 2016 Rerecorded,2016-12,j-rock,25.0,False,220400,0.00948,0.53,0.917,1.86e-05,C#,0.0438,-3.6,Major,0.0456,153.013,0.457
3w2HqkKa6upwuXEULtGvnY,FLOW,Japan,27JTBUClBh0ACAHoAWYBe8,Bravelue,2004-01,anime,25.0,False,246027,0.035,0.513,0.936,0.0,C,0.108,-3.417,Minor,0.0643,131.042,0.524
0MK8l3nURwwQIjafvXoJJt,ASIAN KUNG-FU GENERATION,Japan,1DeqBaiDdHhTwuyDNxxjCi,Mayonaka To Mahiru No Yume,2004-10,j-rock,22.0,False,260827,0.131,0.571,0.785,0.0244,G,0.0947,-7.216,Major,0.0355,133.023,0.335
0blbVefuxOGltDBa00dspv,LiSA,Japan,5GfZabwEaxAu8d8inQZ1LY,Bokunokotobade,2013-10,anime,24.0,False,258000,0.457,0.573,0.738,0.0,F#,0.168,-4.077,Major,0.0339,81.957,0.621
6cutt8thPFUICMfxaYerWd,MY FIRST STORY,Japan,0LjM63phUQIxcyXxbBv0jc,君のいない夜を越えて,2017-12,j-rock,35.0,False,245667,0.00508,0.356,0.952,0.0,G#,0.158,-2.743,Major,0.257,184.986,0.449
0MK8l3nURwwQIjafvXoJJt,ASIAN KUNG-FU GENERATION,Japan,68OIlRXyUUEGrbB6Zg7eRo,Rainbow Flag,2018-12,j-rock,25.0,False,220347,0.000971,0.385,0.641,2.77e-06,D,0.1,-5.62,Major,0.0337,130.875,0.63
0MK8l3nURwwQIjafvXoJJt,ASIAN KUNG-FU GENERATION,Japan,2fzGnZ4NOBpNExasEvtNd9,"In the Spring, When the Anemone Bloom",2018-03,j-rock,24.0,False,301280,0.00358,0.542,0.685,0.000111,E,0.0864,-3.821,Major,0.0299,90.968,0.277
0MK8l3nURwwQIjafvXoJJt,ASIAN KUNG-FU GENERATION,Japan,0PQPhdayhgwt6mSmTyxzKe,A New World,2008-03,j-rock,23.0,False,197800,0.000228,0.294,0.957,0.0,E,0.262,-3.492,Major,0.0769,181.035,0.45
4rqJz9fE9prZvQd8WsQv6q,THE ORAL CIGARETTES,Japan,07puO0dcOh32cdkr7iu9C4,Miss Tail,2016-11,j-rock,25.0,False,199919,0.00019,0.39,0.974,0.0121,E,0.0689,-3.061,Minor,0.118,180.047,0.332
0MK8l3nURwwQIjafvXoJJt,ASIAN KUNG-FU GENERATION,Japan,3v5PMsmTygnuEHSP16rAVy,N.G.S,2003-11,j-rock,21.0,False,174000,6.98e-05,0.418,0.675,0.0538,A,0.124,-7.018,Minor,0.0344,155.019,0.676
0blbVefuxOGltDBa00dspv,LiSA,Japan,2tN7v3ZUABNdoE5AEmhdiT,Loser: Kiboutomirainimuennocatharsis,2017-01,anime,28.0,False,213653,0.0025,0.447,0.993,0.00361,F,0.331,-2.51,Minor,0.11,109.977,0.322
0bAsR2unSRpn6BQPEnNlZm,Aimer,Japan,1iQRMwixyxrZoHIundWgbn,Stand By You,2019-04,anime,32.0,False,252813,0.0319,0.207,0.914,0.0,C#,0.217,-3.258,Major,0.112,164.709,0.404
3PWp9R5HvbQgxI5KBx5kVd,KANA-BOON,Japan,1k4PnIX7JyoisEfVz3mJ01,1.2. Step to You,2013-10,anime,25.0,False,244924,0.000801,0.476,0.872,0.000142,A,0.36,-3.221,Major,0.0797,169.941,0.817
3w2HqkKa6upwuXEULtGvnY,FLOW,Japan,2dUZFnmqSae6oEmn55VnGA,Himitsuno Sakusen,2017-06,anime,24.0,False,227227,5.19e-05,0.517,0.978,0.000304,C,0.103,-4.335,Major,0.096,155.96,0.45
24b231EnCM3BkpiuWs5VBE,SID,Japan,31axenqkfgR8lDDqH65lPz,Alibi,2005-11,anime,27.0,False,244440,0.164,0.587,0.889,3.26e-06,B,0.325,-3.862,Minor,0.0452,145.983,0.943
0blbVefuxOGltDBa00dspv,LiSA,Japan,1JequBkvE9ZoCAsboI7m9d,Merry Hurry Berry,2017-02,anime,24.0,False,237293,0.0274,0.46,0.99,0.000514,A,0.286,-1.906,Major,0.0938,173.056,0.686
0blbVefuxOGltDBa00dspv,LiSA,Japan,6KTgVTJlfO3Shpc4wCI971,Psychedelic Drive,2016-04,anime,24.0,False,250893,0.0182,0.528,0.997,3.63e-06,F,0.354,-2.098,Minor,0.171,138.99,0.32
0MK8l3nURwwQIjafvXoJJt,ASIAN KUNG-FU GENERATION,Japan,6LPtlmTuAjeCYcJB4AELMV,Yoru No Mukou,2004-10,j-rock,21.0,False,192840,0.000112,0.541,0.939,0.123,D,0.115,-4.275,Major,0.0488,115.028,0.561
4rqJz9fE9prZvQd8WsQv6q,THE ORAL CIGARETTES,Japan,33W4RqHtwdjFMOXQ4rNlqI,Futoumei Na Yukigesyou,2017-02,j-rock,25.0,False,344618,0.00425,0.461,0.7,2.93e-06,G,0.343,-5.953,Major,0.0273,101.947,0.399
0blbVefuxOGltDBa00dspv,LiSA,Japan,3Z2UkH6vhqA3T3jDNRem0l,Today,2017-01,anime,27.0,False,315493,0.0181,0.498,0.923,0.0,G#,0.327,-4.254,Major,0.0431,93.96,0.288
0blbVefuxOGltDBa00dspv,LiSA,Japan,1Ei3RhfwR6WbZoejW8tHVM,Sailor Spark Operation!,2017-08,anime,25.0,False,238107,0.0138,0.476,0.988,0.0,F,0.346,-1.977,Major,0.136,164.937,0.654
00DuPiLri3mNomvvM3nZvU,Ling tosite sigure,Japan,7vtivL1unvV8upF8UcydX3,Metamorphose,2013-04,j-rock,24.0,False,206987,4.68e-06,0.256,0.892,0.874,C,0.0691,-3.409,Minor,0.0489,94.557,0.391
3w2HqkKa6upwuXEULtGvnY,FLOW,Japan,2bWx0BN6uFeWuMoKCWG4dz,Aiaiai Ni Utarete Bye Bye Bye,2004-01,anime,23.0,False,251920,0.00283,0.377,0.943,0.0,F#,0.353,-3.275,Minor,0.083,193.053,0.65
6cutt8thPFUICMfxaYerWd,MY FIRST STORY,Japan,3iG4Q54IU4KNgJwMXvvWH9,CHiLD -error-,2014-10,j-rock,33.0,False,276333,0.003,0.552,0.934,0.0,F#,0.108,-5.059,Minor,0.0918,130.054,0.08
3PWp9R5HvbQgxI5KBx5kVd,KANA-BOON,Japan,28bmkr2URXrWGSbpYXGcgP,Kessyousei,2015-01,anime,25.0,False,312013,0.0211,0.613,0.879,0.000225,A,0.0385,-3.284,Major,0.036,134.981,0.823
3PzqP5IkpLhlSdZLh7jwPn,WagakkiBand,Japan,54UBC79U4e6a0tudV8eHHI,「儚くも美しいのは」,2018-04,j-rock,29.0,False,228667,0.0038,0.491,0.966,0.0,E,0.452,-2.734,Minor,0.16,155.023,0.597
00DuPiLri3mNomvvM3nZvU,Ling tosite sigure,Japan,5aMq6fbTnkNOPudPcoWszU,Hakai Yono Yume,2009-05,j-rock,26.0,False,276893,0.000569,0.294,0.79,0.035,G#,0.386,-3.961,Major,0.0743,130.112,0.172
0blbVefuxOGltDBa00dspv,LiSA,Japan,1U4mpHXHYiJbihDrYF6kOk,Little Devil Parade,2018-05,anime,27.0,False,282960,0.0202,0.254,0.993,0.000261,F,0.13,-2.98,Major,0.471,168.824,0.0443
00DuPiLri3mNomvvM3nZvU,Ling tosite sigure,Japan,0lazcPhe9XJtAyDh2VP7eA,Abnormalize - Remixed by Masayuki Nakano(BOOM BOOM SATELLITES),2019-04,j-rock,27.0,False,195467,0.00348,0.383,0.941,2.25e-06,D,0.252,-4.485,Minor,0.199,161.082,0.202
00DuPiLri3mNomvvM3nZvU,Ling tosite sigure,Japan,5VPLpcaUwh9H0XSwkpSbbY,Sitai miss me,2013-04,j-rock,23.0,False,240853,5.53e-05,0.431,0.922,0.0052,A#,0.0943,-3.312,Minor,0.0969,95.064,0.229
3PWp9R5HvbQgxI5KBx5kVd,KANA-BOON,Japan,0KeU1xIbnGvo3yqTI5RiME,Parade,2015-01,anime,26.0,False,265720,0.00195,0.421,0.817,2.75e-05,A,0.0314,-2.786,Major,0.0454,137.014,0.327
0MK8l3nURwwQIjafvXoJJt,ASIAN KUNG-FU GENERATION,Japan,6HFil31Q9umxSB0Pi2Itdg,24Ji - 2016 Rerecorded,2016-12,j-rock,23.0,False,214027,3.61e-05,0.42,0.935,0.121,A#,0.0654,-3.63,Major,0.0429,161.083,0.682
4rqJz9fE9prZvQd8WsQv6q,THE ORAL CIGARETTES,Japan,4zK01XCMns3oelfyRcME7o,LOVE,2017-02,j-rock,25.0,False,282102,0.000363,0.549,0.921,2.6e-05,B,0.0722,-4.814,Major,0.0782,137.987,0.445
0blbVefuxOGltDBa00dspv,LiSA,Japan,2KhFDfTcUQX71DzzUT391M,Cosmic Jet Coaster,2018-05,anime,27.0,False,266440,0.0126,0.566,0.963,2.43e-05,G#,0.275,-1.395,Major,0.16,130.962,0.732
4rqJz9fE9prZvQd8WsQv6q,THE ORAL CIGARETTES,Japan,1VKd0k131VtLYuNtHRnhHO,Kirai,2014-10,j-rock,25.0,False,227093,0.000552,0.573,0.868,0.0,A,0.372,-3.105,Major,0.0447,130.513,0.612
0MK8l3nURwwQIjafvXoJJt,ASIAN KUNG-FU GENERATION,Japan,5Ow8P9OnQlxdJQ47Vx2RhU,Dancing Girl,2018-12,j-rock,24.0,False,189453,0.000935,0.474,0.79,1.69e-05,F#,0.226,-5.492,Major,0.0414,132.993,0.497
0bAsR2unSRpn6BQPEnNlZm,Aimer,Japan,3JOlWaisJ5udkCOdHJan66,Mabayuibakari,2019-04,anime,31.0,False,250053,0.0022,0.429,0.726,4.08e-06,F#,0.192,-4.057,Major,0.0337,85.035,0.21
00DuPiLri3mNomvvM3nZvU,Ling tosite sigure,Japan,2nNdPt3dJAWOkkS82eiSlY,Neighbormind,2019-06,j-rock,27.0,False,243067,1.67e-05,0.346,0.983,0.547,D#,0.125,-3.494,Minor,0.147,143.973,0.218
0bAsR2unSRpn6BQPEnNlZm,Aimer,Japan,3hgWEKhniMBlVdGV0yOu3N,Kowairo,2016-01,anime,29.0,False,297453,0.306,0.407,0.443,0.0,D,0.0373,-6.298,Minor,0.0317,73.768,0.517
00DuPiLri3mNomvvM3nZvU,Ling tosite sigure,Japan,1P1mhYegu7cnXphz3QQZdB,am 3:45,2007-01,j-rock,26.0,False,392333,0.417,0.279,0.611,0.29,A#,0.117,-6.07,Minor,0.0506,145.396,0.148
0blbVefuxOGltDBa00dspv,LiSA,Japan,7cGGlf2DMfjpWkXlqELp0W,Will Mushoku Toumei,2018-05,anime,26.0,False,272760,0.00439,0.345,0.939,0.000995,C#,0.0978,-1.76,Major,0.0466,179.794,0.456
0bAsR2unSRpn6BQPEnNlZm,Aimer,Japan,7tV3fI99dJKjr8AmPJx99w,Higher Ground,2016-01,anime,30.0,False,314187,0.113,0.473,0.739,0.0,G#,0.0949,-5.387,Major,0.0266,143.972,0.341
6cutt8thPFUICMfxaYerWd,MY FIRST STORY,Japan,1MyPmP0hrcEiH5BwTNExRc,Tomorrowland,2018-03,j-rock,33.0,False,234133,0.00042,0.424,0.993,0.0,E,0.387,-2.726,Minor,0.247,141.083,0.213
4rqJz9fE9prZvQd8WsQv6q,THE ORAL CIGARETTES,Japan,32HyL0te0UvVE8rCtRV46m,Halloween No Yoin,2014-10,j-rock,24.0,False,244320,8.85e-05,0.528,0.964,0.000736,A,0.328,-3.998,Minor,0.101,145.836,0.554
4rqJz9fE9prZvQd8WsQv6q,THE ORAL CIGARETTES,Japan,36ljTeKKq3I8yQQGZeVv89,Daimaou Sanjyo,2014-10,j-rock,24.0,False,207040,0.0014,0.594,0.947,0.0,D,0.407,-2.607,Minor,0.0416,138.003,0.504
0blbVefuxOGltDBa00dspv,LiSA,Japan,4gK0Ojh2YVLuordouT0NK5,Believe in Myself,2018-05,anime,27.0,False,275173,0.0213,0.431,0.83,0.0,A,0.15,-3.135,Major,0.0539,169.868,0.548
0blbVefuxOGltDBa00dspv,LiSA,Japan,4LbD0xhFmw22kqlGUQkG65,Ookamito Misanga,2017-01,anime,27.0,False,264920,0.296,0.595,0.668,0.0,B,0.119,-5.597,Major,0.0256,136.012,0.689
3PzqP5IkpLhlSdZLh7jwPn,WagakkiBand,Japan,23qMuv5okxrovw89FInbqj,Tengaku,2014-04,j-rock,26.0,False,307200,0.135,0.543,0.966,3.34e-05,A,0.132,-1.687,Minor,0.121,115.973,0.363
0MK8l3nURwwQIjafvXoJJt,ASIAN KUNG-FU GENERATION,Japan,137gjZOWZG2gcfE63wpvm3,Circus,2018-12,j-rock,24.0,False,277107,0.00178,0.46,0.5,1.19e-06,G,0.107,-5.972,Major,0.0336,79.885,0.346
0MK8l3nURwwQIjafvXoJJt,ASIAN KUNG-FU GENERATION,Japan,0qVdP3kNxK2ujgl8TeRHT9,Easter,2015-05,j-rock,23.0,False,180000,0.0443,0.279,0.953,0.000189,A,0.185,-1.572,Minor,0.0827,193.366,0.513
3PzqP5IkpLhlSdZLh7jwPn,WagakkiBand,Japan,1pkaABwiCDfb8jmSnanJs6,虹色蝶々,2014-04,j-rock,30.0,False,300253,0.126,0.587,0.708,9.19e-05,D,0.353,-5.535,Minor,0.027,95.001,0.652
3w2HqkKa6upwuXEULtGvnY,FLOW,Japan,0WXb6fBOqbr3GoRKhAz4us,Howling - Instrumental,2018-01,anime,26.0,False,260333,4.23e-06,0.488,0.909,0.85,A#,0.0919,-3.377,Minor,0.0373,99.992,0.523
3w2HqkKa6upwuXEULtGvnY,FLOW,Japan,6u9sFuXpPFZqtClamXLdm8,Steppin' Out,2004-01,anime,22.0,False,254240,0.00267,0.592,0.972,0.0,F,0.238,-3.06,Minor,0.0448,140.054,0.739
4rqJz9fE9prZvQd8WsQv6q,THE ORAL CIGARETTES,Japan,0NZelb9SFjBLrkcn2RXYDl,Remake Sense,2014-10,j-rock,24.0,False,203227,0.0156,0.697,0.775,0.0,B,0.197,-4.563,Minor,0.0345,93.01,0.739
3PzqP5IkpLhlSdZLh7jwPn,WagakkiBand,Japan,2dCWH6ogCiQkHPhBmZv9L3,蛍火,2017-03,j-rock,28.0,False,269800,0.000445,0.426,0.912,0.000208,F,0.0924,-3.994,Major,0.0622,170.202,0.823
4rqJz9fE9prZvQd8WsQv6q,THE ORAL CIGARETTES,Japan,3kf1MoF0iaqBUZVEh3RF6M,Deai Machi,2014-07,j-rock,23.0,False,198867,0.000482,0.393,0.937,0.0,C#,0.418,-1.915,Major,0.0896,192.097,0.547
3PWp9R5HvbQgxI5KBx5kVd,KANA-BOON,Japan,6zglxl9hx2StL2n6zGfnoT,Open World,2016-02,anime,24.0,False,215920,0.0242,0.408,0.964,0.00692,A,0.212,-1.914,Major,0.0557,87.458,0.406
0MK8l3nURwwQIjafvXoJJt,ASIAN KUNG-FU GENERATION,Japan,4O8a6RqH4Zf6lDiJqjaygw,Wonder Future,2015-05,j-rock,22.0,False,254200,0.00607,0.518,0.928,0.202,B,0.209,-3.518,Major,0.0381,133.222,0.369
0MK8l3nURwwQIjafvXoJJt,ASIAN KUNG-FU GENERATION,Japan,7zqeytQJT4bXnl5IJ9LUCG,Flash Back,2003-11,j-rock,22.0,False,118400,1.36e-05,0.284,0.89,0.000108,B,0.0632,-5.302,Minor,0.0831,184.083,0.535
0MK8l3nURwwQIjafvXoJJt,ASIAN KUNG-FU GENERATION,Japan,1nmY9DhlyQL2SXA9d2ERjj,Last Scene - 2016 Rerecorded,2016-12,j-rock,22.0,False,235773,0.00737,0.578,0.686,0.00147,F#,0.0777,-5.107,Major,0.0283,128.981,0.514
3PzqP5IkpLhlSdZLh7jwPn,WagakkiBand,Japan,6X6qsmKcsMk2VAMT2BS5Yy,義風乱舞,2018-11,j-rock,27.0,False,230700,0.00139,0.594,0.951,0.00327,F,0.361,-2.968,Minor,0.0594,123.97,0.684
